structure,gap_class,band_gap,stability,coverage_score,mlip_stability
Cs3GaCuBr7Cl2,0.76,0.96420443,-0.0196367459402266,0.38,0.0169795284528994
Cs3GaCuI7Br2,0.8800000000000001,1.1262143,-0.013592200454253,0.38,0.029758393972275
Cs3GaFeBr7Cl2,0.8,1.0814912,-0.02366114495881,0.26,0.0150619964766575
Cs3In2(Br2Cl)3,0.8799999999999999,1.8960228,-0.0233967302730158,0.4,-0.0006097858816261
Cs3InBiBr9,0.8400000000000001,1.8323529,-0.0080784525369459,0.4,0.0033911435675285
Cs3InCu(I2Br)3,0.8,1.0535908,-0.0182826923995103,0.305,0.0239823116058564
Cs3InGaBr7Cl2,0.8799999999999999,1.845403,-0.011235132372225,0.32,0.0059903221405301
Cs3InNiBr7Cl2,0.8,1.047724,-0.0214621029844279,0.38,0.0157466679042126
Cs3InSnBr7Cl2,0.8400000000000001,1.3216406,-0.0066701235018451,0.44,0.009507361469587
Cs3InTeBr9,0.5599999999999999,1.3675932,-0.0242393968777283,1.0,0.0087230433904471
Cs3Mn2(BrCl2)3,0.8400000000000001,1.1467923,-0.0095652201168228,1.0,0.0090082040227085
Cs3Mn2Br2Cl7,0.8400000000000001,1.1826149,-0.0076992295942106,1.0,0.0152910930639332
Cs3Mn2I7Cl2,0.8400000000000001,1.215802,-0.0074537429427883,1.0,0.0297610148049145
Cs3MnAgI7Br2,0.8,1.0662746,0.0085543267199237,0.425,0.0216056087909033
Cs3MnCr(I2Br)3,0.92,1.2924452,-0.0079386393775646,0.425,0.0204918994974298
Cs3MnCrI7Br2,0.92,1.2422235,-0.0053123443217366,0.425,0.0264374309724883
Cs3MnCuBr7Cl2,0.5599999999999999,0.92981875,-0.0073724647320141,0.425,0.0164555615275343
Cs3MnCuI7Br2,0.72,1.0589707,-0.0054644292028616,0.425,0.0348667290754174
Cs3MnFe(I2Br)3,0.68,0.9828987,-0.0266693269109175,0.29,0.038110866732292
Cs3MnFeBr5Cl4,0.92,1.0097165,-0.001001536611922,0.365,0.0123750126972637
Cs3MnFeI2Br7,0.8,0.94677913,-0.02392996637816,0.29,0.0222994097000332
Cs3MnFeI7Br2,0.8800000000000001,0.9928867,-0.0279028050908416,0.29,0.034056439679915
Cs3MnGe(I2Br)3,0.68,1.3271877,-0.0102096736749348,0.29,0.0288608888537303
Cs3MnGeI7Br2,0.8400000000000001,1.3342581,-0.0117367271141555,0.29,0.0250378212916737
Cs3MnInI7Br2,0.8800000000000001,1.3551791,0.0092018721345488,0.38,0.0212286688389641
Cs3MnNi(I2Br)3,0.8400000000000001,1.0663922,-0.0018590836358072,0.41,0.033578672889269
Cs3MnV(I2Br)3,0.8,1.1131372,-0.010652472957993,0.425,0.0247516352387445
Cs3MnVI7Br2,0.6799999999999999,1.1220001,-0.0130070382690772,0.425,0.0234102297132083
Cs3NiGeI7Br2,0.92,0.99613607,-0.0202102498011121,0.35,0.0319679367800714
Cs3ScAgI7Cl2,0.8400000000000001,1.4712902,-0.0070370104230093,0.35,0.0308750230214444
Cs3ScCo(I2Br)3,0.64,1.0982391,-0.0038517172785952,0.305,0.0395085563378414
Cs3ScCo(IBr2)3,0.72,1.060561,-9.708464138902252e-05,0.305,0.0223012677983371
Cs3ScCoI2Br7,0.64,1.0733068,-0.0010373031323858,0.305,0.0238637813997982
Cs3ScCoI5Br4,0.72,0.9949772,-0.0059812510688603,0.305,0.0259474347277647
Cs3ScCoI7Br2,0.76,1.0776584,-0.0129133224349564,0.305,0.0413240764560227
Cs3ScCu(I2Cl)3,0.8400000000000001,1.33524,-0.0145411709113139,0.365,0.0302521540506255
Cs3ScFe(I2Br)3,0.68,0.97528505,-0.0270135337911543,0.29,0.0343537927326106
Cs3ScFe(IBr2)3,0.8,0.95099247,-0.0364148690040631,0.29,0.0205859478714761
Cs3ScFeI4Br5,0.76,1.0219004,-0.0377667201573468,0.29,0.0240577769785377
Cs3ScFeI5Br4,0.72,0.9840024,-0.0284240681187739,0.29,0.0282126538718069
Cs3ScFeI7Br2,0.8,0.9879528,-0.0299416507011427,0.29,0.0294163649133638
Cs3ScGaBr7Cl2,0.92,2.9936085,-0.029975417102539,0.305,-0.0032370335445081
Cs3ScGe(Br2Cl)3,0.8,2.1431322,-0.0139740824638374,0.29,0.0033537698216436
Cs3ScGe(I2Br)3,0.8,1.6227661,-0.0387368781298875,0.38,0.0184443523170512
Cs3ScGe(IBr2)3,0.8800000000000001,1.6555643,-0.0435000734691437,0.38,0.0087947128888166
Cs3ScGeI4Br5,0.8800000000000001,1.6496538,-0.0397419503599889,0.38,0.0137196536654563
Cs3ScGeI5Br4,0.76,1.7293246,-0.0397586358178247,0.38,0.0141975363171846
Cs3ScInI2Br7,0.92,2.5701008,-0.0213835510410493,0.32,0.0031481394049611
Cs3ScMn(I2Cl)3,0.8,1.5659466,0.0018505289340107,0.365,0.0265466002097963
Cs3ScNi(I2Br)3,0.8,1.1497868,-0.0387186626561109,0.365,0.0294470484245037
Cs3ScNi(IBr2)3,0.76,1.0199277,-0.0330964280364427,0.365,0.0204016635244207
Cs3ScNiBr5Cl4,0.8400000000000001,1.1065035,-0.0007515344509867,0.365,0.014503020921495
Cs3ScNiI4Br5,0.8800000000000001,1.0430372,-0.030229498348824,0.365,0.016391817090764
Cs3ScNiI5Br4,0.76,1.144341,-0.0345775000734009,0.365,0.0250723453608049
Cs3ScNiI7Br2,0.8800000000000001,1.1613607,-0.0447061667731305,0.365,0.0296531667211156
Cs3ScPbI4Br5,0.8,1.5541704,-0.0188450872899843,0.35,0.0200751391810507
Cs3ScPbI5Br4,0.6799999999999999,1.4769429,-0.0124436176773428,0.35,0.0183561895524299
Cs3ScSnBr7Cl2,0.8800000000000001,1.9590257,-0.011266782982011,0.365,0.0043983132237742
Cs3ScSnI2Br7,0.8400000000000001,1.8393475,-0.0296314561185517,0.365,0.0095830356857833
Cs3ScTiI2Br7,0.52,1.4663076,-0.009965036573045,0.35,0.0233442893768798
Cs3ScV(IBr2)3,0.6799999999999999,1.2013688,-0.0079940030328164,0.365,0.0222979427778809
Cs3SnPbBr9,0.72,1.1734352,0.0104854768713207,0.4,0.0093774935458752
Cs3SrFe(Br2Cl)3,0.68,1.0982958,-0.0073325677093984,0.26,0.0376101861814369
Cs3SrFeBr7Cl2,0.64,1.1473755,-0.0260608367107124,0.26,0.0392929220846151
Cs3SrGeI7Br2,0.76,1.3918324,-0.0191839657769146,0.26,0.0342017932653308
Cs3SrInBr8Cl,0.76,2.2577558,-0.0297113544714731,0.38,0.0187539403612982
Cs3SrMnI7Br2,0.64,1.5942291,-0.0169605673612089,0.26,0.0305379343856648
Cs3Ti2Br4Cl5,0.6,1.3302889,-0.0126087935254644,0.4,0.0224999665956702
Cs3TiCu(I2Br)3,0.72,0.9783884,-0.0155838612349885,0.41,0.0302188756073164
Cs3TiCuI7Br2,0.72,1.0611185,-0.016121337812635,0.41,0.0401305875535358
Cs3TiMnI7Br2,0.72,1.0460068,-0.0056370766346653,0.38,0.028562383651285
Cs3VCrI7Br2,0.64,1.0582228,0.0084682234673985,0.29,0.0309495822313567
Cs3VCu(I2Br)3,0.8400000000000001,1.1027739,-0.0276493862781541,0.38,0.0333403809154862
Cs3VCuI7Br2,0.6,0.90041447,-0.0268646060019948,0.38,0.0400498885231197
Cs3VFeI7Br2,0.6799999999999999,0.88452834,-0.0205524764201125,0.29,0.0388870998182328
Cs3VGaBr7Cl2,0.76,1.4222997,-0.0084528601777664,0.29,0.0062206118130562
Cs3VInI2Br7,0.8800000000000001,1.2743828,-0.0114529156979275,0.44,0.0120916010533913
Cs3YAg(I2Cl)3,0.8800000000000001,1.5990305,-0.0025269644688685,0.305,0.0233215267401351
Cs3YAgI7Cl2,0.92,1.5814768,-0.021233008925795,0.305,0.0224797269395637
Cs3YCu(I2Cl)3,0.76,1.4476736,-0.03165920290887,0.305,0.0302768938665907
Cs3YFe(BrCl2)3,0.76,1.1507491,-0.00707140814033,0.26,0.010151300756374
Cs3YGaBr7Cl2,0.92,3.1795363,-0.0226906393756596,0.305,-0.0076871203472321
Cs3YGaI2Br7,0.92,2.5801122,-0.0284514699317712,0.32,6.129812123182048e-05
Cs3YInBr7Cl2,0.92,2.9027758,-0.0240104837255632,0.32,-0.0069584539836545
Cs3YInI2Br7,0.8800000000000001,2.5230927,-0.0097082876685659,0.26,0.0019345275942812
Cs3YInI7Br2,0.92,1.9923071,-0.0080691492768543,0.26,0.0014033148929043
Cs3YPbI4Br5,0.92,1.730534,-0.0069280457499998,0.26,0.0128388283919199
Cs3YPbI5Br4,0.76,1.6007903,-0.0118217067440438,0.26,0.0119477406420067
Cs3YSbI9,0.8800000000000001,2.0444665,-0.021939747841096,0.4,-0.0014885072774925
Cs4Rb2Cr(PbBr6)3,0.92,1.7611631,-0.0161868863706613,0.26,-0.0047029415134605
Cs4Rb2Cu3AgBr18,0.5199999999999999,0.8511402,-0.0015919469994321,0.38,0.0121715255391199
Cs4Rb2In(PbBr6)3,0.8399999999999999,1.0715988,-0.0191771103569671,0.38,0.0167478682277961
Cs4Rb2In3PbBr18,0.8799999999999999,1.7823089,-0.018252087318239,0.38,0.008497493818132
Cs4Rb2In3Sn(Br8Cl)2,0.8,1.5731356,-0.003462050045613,0.2514285714285714,0.008644032472277
Cs6Ag(PbI6)3,0.68,1.041641,0.003193822827918,0.4,0.0251973632311118
Cs6Ca3Ge(I2Br)6,0.68,1.5685186,-0.0212185000415721,0.26,0.0430511560923912
Cs6Ca3Sn(I7Br2)2,0.5599999999999999,1.7339561,-0.027780228569407,0.26,0.0447537430570933
Cs6Ca3Ti(I2Br)6,0.68,1.7504736,-0.0162669527416541,0.26,0.0427419103018918
Cs6Ca3Y(I5Br4)2,0.64,2.671983,-0.0308263020916264,0.29,0.0403786962781067
Cs6CaGe3(I7Br2)2,0.72,1.3410962,-0.0137130124852795,0.26,0.0266011316720779
Cs6CaIn3(Br7Cl2)2,0.6,2.1545267,-0.0251496025133388,0.365,0.0082848853624758
Cs6CaIn3(I2Br7)2,0.64,1.6877668,-0.0116026199527241,0.26,0.0155062542261351
Cs6CaY3(I2Br)6,0.6000000000000001,3.120482,-0.0082488424112023,0.29,0.0360117236958393
Cs6CaY3(I7Br2)2,0.6400000000000001,2.824059,-0.0072239866595062,0.29,0.0346164760563337
Cs6CaY3(I8Cl)2,0.56,2.6362453,-0.0013074669237229,0.275,0.0346448753421806
Cs6Cr(PbI6)3,0.8800000000000001,1.59599,0.0043783760217159,0.4,0.0072087543822561
Cs6Cr(SnBr6)3,0.92,1.5873553,0.0067761321892472,0.925,-0.0099245861845649
Cs6Cr3CuBr18,0.64,0.98271924,-0.0180909470880603,1.0,0.0261551523136564
Cs6CrGe3(IBr8)2,0.92,1.61942,-0.0183728460582544,0.305,0.0009191774269656
Cs6CrPb3(Br8Cl)2,0.96,1.777187,-0.0167328727325344,0.38,-0.0035287186107907
Cs6Cu3Ge(I7Br2)2,0.8,0.9944385,-0.0096926306934671,0.425,0.028827078286176
Cs6Cu3Sn(I7Br2)2,0.5599999999999999,0.8984297,-0.0063736814252244,0.44,0.0296840371177765
Cs6CuGe3(Br7Cl2)2,0.68,0.99955547,-0.0142533517073968,0.41,0.0146929283242218
Cs6Fe3Ag(I2Br)6,0.8400000000000001,0.91015375,-0.0216277791321384,0.38,0.0297800399026105
Cs6Fe3Ag(I7Br2)2,0.8800000000000001,0.8638973,-0.0240172205579067,0.38,0.0262329865805776
Cs6Fe3Cu(I2Br)6,0.8400000000000001,0.92769766,-0.0293084240165488,0.44,0.0305494764103463
Cs6Fe3Cu(I5Br4)2,0.8400000000000001,0.9208889,-0.029496222293236,0.44,0.0263919483888767
Cs6Fe3Cu(I7Br2)2,0.8400000000000001,0.9825133,-0.0170753207718138,0.44,0.0258926727178918
Cs6Fe3Cu(IBr2)6,0.92,0.8516823,-0.0246011653906168,0.44,0.0154147794623489
Cs6Fe3Ge(I2Br)6,0.76,0.85340357,-0.0362527904667862,0.29,0.0381768030841
Cs6Fe3Ge(I4Br5)2,0.92,0.86651266,-0.0340341621316677,0.29,0.0216778287906685
Cs6Fe3Ge(I5Br4)2,0.8,0.8928747,-0.0330488881581882,0.29,0.0277805230107255
Cs6Fe3Ge(I7Br2)2,0.72,0.8639854,-0.0295215708887482,0.29,0.0283683852384312
Cs6Fe3Ge(IBr2)6,0.76,0.8879787,-0.0331403896910529,0.29,0.0211837319554528
Cs6Fe3Ni(I2Br)6,0.8400000000000001,0.84479237,-0.0326602298872096,0.32,0.0362653889429872
Cs6Fe3Ni(IBr2)6,0.76,0.80072534,-0.0246895462515575,0.32,0.0283247401291527
Cs6Fe3Sn(I7Br2)2,0.76,0.85333127,-0.0303437661832572,0.29,0.0284739421489155
Cs6Fe3Te(I7Br2)2,0.8800000000000001,0.8500659,-0.0180062415602766,0.26,0.0313673599893625
Cs6FeCu3(Br7Cl2)2,0.72,0.8460895,-0.0068493633774675,0.44,0.0203214142715701
Cs6FeGe3(I2Br)6,0.76,1.0559866,-0.0273218387623426,0.29,0.0305941883743783
Cs6FeGe3(I4Br5)2,0.8800000000000001,0.9651904,-0.0249067086662988,0.29,0.019411570451261
Cs6FeGe3(IBr2)6,0.8800000000000001,1.0653462,-0.0253370698583275,0.29,0.0156321783446642
Cs6Ga(PbBr6)3,0.8400000000000001,1.0772511,-0.0270078051864821,0.325,0.0168420727054695
Cs6Ga3AgBr18,0.64,1.1690416,-0.0517543058953908,1.0,0.0043823833153709
Cs6Ga3PbBr18,0.8,1.4868501,-0.0396753785721031,0.325,0.0014045132093895
Cs6Ga3TeBr18,0.76,1.8851236,-0.0323173369463269,0.4,-0.008762983029664
Cs6GaFe3(Br2Cl)6,0.8399999999999999,1.0404843,-0.0162942722262466,0.26,0.0147461392907387
Cs6GaFe3(I2Br)6,0.76,0.8889173,-0.0333267309247098,0.26,0.0391647500489144
Cs6GaFe3(I5Br4)2,0.8,0.9095429,-0.0282789839662722,0.26,0.0280776087284606
Cs6GaFe3(I7Br2)2,0.8400000000000001,0.9044248,-0.0241072388159799,0.26,0.0301833644435147
Cs6GaFe3(IBr2)6,0.8,0.8717599,-0.034407067230026,0.26,0.0258369332154673
Cs6In(PbBr6)3,0.8399999999999999,1.0394968,-0.0381639428787279,1.0,0.0126098604739256
Cs6In(PbI6)3,0.76,1.1843069,0.001984850416294,0.4,0.0186367518490145
Cs6In3Ag(Br7Cl2)2,0.8799999999999999,1.3392559,-0.0306444792443603,0.38,0.0067421207392357
Cs6In3Ag(I2Br7)2,0.92,1.2599261,-0.0156785094589151,0.32,0.0077691419079618
Cs6In3BiBr18,0.8400000000000001,1.729838,-0.0270783904027964,0.4,-0.0019973934628585
Cs6In3Cu(IBr2)6,0.8800000000000001,1.3386246,-0.0201684107549993,0.305,0.0110826598237076
Cs6In3Fe(Br7Cl2)2,0.8400000000000001,1.1724789,-0.0286747138579224,0.32,0.0046542521454625
Cs6In3Ge(Br7Cl2)2,0.8399999999999999,1.9769691,-0.0310006014308616,0.365,0.0059847555705661
Cs6In3Sb(Br7Cl2)2,0.92,1.8979671,-0.0189265301518963,0.38,0.0018753404493525
Cs6In3SiBr18,0.6,1.794514,-0.014108434764519,1.0,-0.0003435590096386
Cs6In3Te(Br8Cl)2,0.76,1.8934643,-0.0265249013452677,0.305,0.0100509198533309
Cs6InFe3(Br2Cl)6,0.76,0.98316354,-0.0326401956837458,0.32,0.0204720110520133
Cs6InFe3(I2Br)6,0.76,0.867503,-0.0210482706208832,0.26,0.0344461600163004
Cs6InFe3(I4Br5)2,0.8400000000000001,0.8849452,-0.0246263387413476,0.26,0.0222833712343155
Cs6InFe3(I5Br4)2,0.8,0.9038743,-0.0208699847220159,0.26,0.0318905476284906
Cs6InFe3(I7Br2)2,0.8800000000000001,0.8642827,-0.0211688088099979,0.26,0.0287304009595038
Cs6InFe3(IBr2)6,0.8400000000000001,0.8919508,-0.0316672596108711,0.26,0.0224863757606641
Cs6InNi3(Br7Cl2)2,0.8400000000000001,1.0114235,-0.0186368586029757,0.38,0.025444232492375
Cs6InSb3(Br8Cl)2,0.8800000000000001,1.8771675,-0.0055356670436106,0.38,0.0025109449375834
Cs6Mn3Ag(I2Br)6,0.8,1.2580376,-0.0062065870917003,0.425,0.0244807852785016
Cs6Mn3Ag(I7Br2)2,0.76,1.255274,-0.0054141167873404,0.425,0.0247370994056964
Cs6Mn3Co(I2Br)6,0.8800000000000001,1.0172641,-0.0017026092282947,0.29,0.0353731283753685
Cs6Mn3Co(I7Br2)2,0.8400000000000001,0.98451793,-0.0034163955937311,0.29,0.0238590945790212
Cs6Mn3Cr(I2Br)6,0.8400000000000001,1.3093859,-0.0174983355783342,0.425,0.0247388554235942
Cs6Mn3Cr(I5Br4)2,0.8,1.2622387,-0.012645717124317,0.425,0.0190999294814982
Cs6Mn3Cr(I7Br2)2,0.96,1.3254464,-0.0207968561792619,0.425,0.0231991076229426
Cs6Mn3Cu(Br2Cl)6,0.8,0.9838188,-0.0124254063079016,0.425,0.004572530032553
Cs6Mn3Cu(Br5Cl4)2,0.8,0.91165143,-0.0063891512187121,0.425,0.0093005158087003
Cs6Mn3Cu(I2Br)6,0.76,1.2111251,-0.0122931819439597,0.425,0.0255755397686001
Cs6Mn3Cu(I7Br2)2,0.8,1.2059911,-0.0198925012335036,0.425,0.0185404585471994
Cs6Mn3Fe(I2Br)6,0.76,1.1232862,-0.0267802914474641,0.29,0.0323469505760045
Cs6Mn3Fe(I5Br4)2,0.8,1.1413381,-0.0203011788730351,0.29,0.0245361125399993
Cs6Mn3Fe(I7Br2)2,0.8,1.1631299,-0.0331591668527671,0.29,0.028652274964973
Cs6Mn3Ga(Br7Cl2)2,0.8,1.3421898,0.0010258680714465,0.38,0.0157620240622439
Cs6Mn3Ga(I7Br2)2,0.8800000000000001,1.3478117,-0.0183913166987679,0.305,0.0234327949630469
Cs6Mn3Ge(I2Br)6,0.76,1.2734721,-0.0171330471356598,0.29,0.0282649558744704
Cs6Mn3Ge(I5Br4)2,0.76,1.3007668,-0.0087028715342312,0.29,0.0241257202299394
Cs6Mn3In(Br7Cl2)2,0.56,1.3837389,-0.0206903388327575,0.38,0.0141057445562441
Cs6Mn3In(I2Br)6,0.8800000000000001,1.2942569,-0.0061281506523898,0.38,0.0219196984442608
Cs6Mn3In(I7Br2)2,0.8400000000000001,1.3032131,-0.0099509173838421,0.38,0.0202903514766578
Cs6Mn3Ni(I2Br)6,0.8400000000000001,1.1394545,-0.0188679298515743,0.41,0.0314897522909523
Cs6Mn3Ni(I5Br4)2,0.8800000000000001,1.1551487,-0.0098613078602927,0.41,0.0263569828550039
Cs6Mn3Ni(I7Br2)2,0.92,1.2851048,-0.0240135681265758,0.41,0.0229535403047739
Cs6Mn3Sb(Br7Cl2)2,0.8,1.2201865,-0.0148760888524128,0.305,0.0134437267844272
Cs6Mn3Sn(Br7Cl2)2,0.6399999999999999,1.2511559,-0.0066725194130945,0.365,0.0132804234990288
Cs6Mn3Sn(I2Br)6,0.76,1.1619222,-0.0106156907409815,0.29,0.0198987991421077
Cs6Mn3Sn(I7Br2)2,0.8400000000000001,1.1976836,-0.0184883052754889,0.29,0.0244137444419709
Cs6Mn3Te(I2Br)6,0.92,1.2337916,-0.002937227521337,0.365,0.0203499284799523
Cs6Mn3Te(I7Br2)2,0.8800000000000001,1.32516,-0.0069354714595692,0.365,0.0227777071579548
Cs6Mn3V(Br5Cl4)2,0.8,1.062176,-0.0086751863515384,0.41,0.0052597432667496
Cs6Mn3V(I2Br)6,0.72,1.1007344,-0.0201406472396961,0.425,0.0318428907533333
Cs6Mn3V(I5Br4)2,0.76,1.2266139,-0.0097120312968399,0.425,0.026915992706469
Cs6Mn3V(I7Br2)2,0.6799999999999999,1.0604184,-0.0235255434858525,0.425,0.0334178513782184
Cs6MnCu3(Br7Cl2)2,0.64,0.8265355,-0.006777409022703,0.425,0.0160280615971521
Cs6MnFe3(Br5Cl4)2,0.92,0.88576555,-0.0103399559250738,0.365,0.0104416952624168
Cs6MnFe3(I2Br)6,0.8,0.9040967,-0.0312917380743966,0.29,0.0382759400726343
Cs6MnFe3(I4Br5)2,0.8800000000000001,0.8781778,-0.0286079178362936,0.29,0.0258500887977198
Cs6MnFe3(I5Br4)2,0.8400000000000001,0.9285755,-0.0301101806536228,0.29,0.0285536370380466
Cs6MnFe3(I7Br2)2,0.8800000000000001,0.8712708,-0.029988840966012,0.29,0.032135963942566
Cs6MnFe3(IBr2)6,0.8,0.84643745,-0.0185146218043237,0.29,0.0183342949216649
Cs6MnGe3(I2Br)6,0.8,1.2495432,-0.0104796915972897,0.29,0.022257161480589
Cs6MnNi3(I7Br2)2,0.8800000000000001,0.91631806,-0.0117659004016521,0.41,0.0407532881600273
Cs6MnV3(I7Br2)2,0.92,0.9952532,-0.0089240181597665,0.425,0.0311186530027097
Cs6Ni3Ag(Br7Cl2)2,0.92,0.81916255,-0.0077987872507954,0.425,0.0230395397008765
Cs6Ni3AgBr18,0.76,0.7954518,-0.0274064051857358,0.925,0.0105310532903573
Cs6Ni3SnBr18,0.6,0.95086896,-0.0026612673398751,0.325,0.0092239284729683
Cs6Sc3Ag(I7Cl2)2,0.92,1.6235669,-0.0055231702485212,0.35,0.035292913283044
Cs6Sc3Co(I2Br7)2,0.8,1.3692658,-0.0099011611356845,0.305,0.0236302924305054
Cs6Sc3Cu(I2Cl)6,0.8800000000000001,1.4617008,-0.0109537264717742,0.365,0.0296578264646978
Cs6Sc3Fe(I2Br7)2,0.8,1.2626253,-0.0258652791910958,0.29,0.0198034116095976
Cs6Sc3Fe(IBr2)6,0.8,1.295441,-0.0195220353389493,0.29,0.0192222628388719
Cs6Sc3Ga(I2Br7)2,0.8400000000000001,2.5800755,-0.0212566439887122,0.305,0.0017694336285898
Cs6Sc3Ge(Br2Cl)6,0.8400000000000001,3.0712085,-0.0185168952299621,0.29,0.0003747297800249
Cs6Sc3Ge(I2Br)6,0.8400000000000001,2.226049,-0.0180464936362736,0.38,0.0120319252078242
Cs6Sc3Ge(I2Br7)2,0.8,2.4543526,-0.0278368252542913,0.38,0.0060436005997138
Cs6Sc3Ge(I4Br5)2,0.8,2.4208636,-0.0174206405331083,0.38,0.0117719380456345
Cs6Sc3Ge(I7Br2)2,0.8800000000000001,2.2080562,-0.0152669990378084,0.38,0.0192869060995673
Cs6Sc3Ge(IBr2)6,0.8800000000000001,2.4076018,-0.0206706900977393,0.38,0.0079139023037152
Cs6Sc3In(Br7Cl2)2,0.8,3.1349876,-0.0104398881634548,0.32,-0.0097775043885218
Cs6Sc3In(I2Br7)2,0.8800000000000001,2.5746865,-0.000576042131104,0.32,-0.0014079907539362
Cs6Sc3Ni(I2Br)6,0.8400000000000001,1.3568556,-0.019674704978001,0.365,0.027074067357552
Cs6Sc3Ni(I4Br5)2,0.8,1.5051521,-0.023089161235885,0.365,0.0224565534969536
Cs6Sc3Ni(I5Br4)2,0.8,1.4515499,-0.0168784831855286,0.365,0.0238201345310807
Cs6Sc3Ni(I7Br2)2,0.8400000000000001,1.3287805,-0.0208243485631296,0.365,0.03241094460609
Cs6Sc3Ni(IBr2)6,0.8800000000000001,1.4368393,-0.0212893690559565,0.365,0.0126314858180004
Cs6Sc3Pb(Br2Cl)6,0.8800000000000001,3.3104882,-0.0218148296984921,0.35,-0.0006681231445694
Cs6Sc3Pb(I2Br)6,0.8,2.4914398,0.0123048485107382,0.35,0.0197182119686002
Cs6Sc3Sn(Br7Cl2)2,0.8400000000000001,2.8542516,-0.0098438121160557,0.365,-0.0019938864711446
Cs6Sc3Sn(I2Br7)2,0.8800000000000001,2.6119683,-0.0147022388023796,0.365,0.0027025448337023
Cs6Sc3Te(Br7Cl2)2,0.72,2.812296,-0.0062787064793312,0.305,0.0042152035338378
Cs6Sc3V(Br7Cl2)2,0.5599999999999999,1.8292303,-0.009269891751835,0.32,0.0088064094978112
Cs6Sc3Zn(I2Br7)2,0.7200000000000001,2.8470218,-0.0138758219895918,0.29,0.0350259659516151
Cs6ScCr3(I2Br)6,0.72,1.3283498,0.0049946254083546,0.35,0.0327609514384744
Cs6ScCu3(I2Br)6,0.8,1.2247379,-0.0193593723791971,0.35,0.0342853813369846
Cs6ScCu3(I4Br5)2,0.76,1.244623,-0.0138078956373959,0.35,0.0232404367420145
Cs6ScCu3(I5Br4)2,0.76,1.3007867,-0.0171776968832408,0.35,0.0283641082963204
Cs6ScCu3(IBr2)6,0.76,1.0605972,-0.0246595471310884,0.35,0.0254737708214542
Cs6ScFe3(I4Br5)2,0.8,0.8962612,-0.0414811559548973,0.29,0.020627385129131
Cs6ScFe3(I5Br4)2,0.6799999999999999,0.9193141,-0.04029296427835,0.29,0.024620805134229
Cs6ScFe3(I7Br2)2,0.72,0.8565882,-0.0379135801091803,0.29,0.032999768524785
Cs6ScFe3(IBr2)6,0.8800000000000001,0.9162606,-0.0419235583870001,0.29,0.0207038877056449
Cs6ScGe3(I2Br)6,0.8400000000000001,1.3412588,-0.0313242774016035,0.38,0.0238869222554046
Cs6ScGe3(I4Br5)2,0.8800000000000001,1.345127,-0.0288793071927639,0.38,0.014662281464096
Cs6ScGe3(I5Br4)2,0.68,1.2780664,-0.0253937770552608,0.38,0.021452833583957
Cs6ScGe3(IBr2)6,0.8800000000000001,1.4898964,-0.0290063305748002,0.38,0.0128571909475498
Cs6ScMn3(Br2Cl7)2,0.8,1.4335306,-0.0105530793204389,0.365,0.0091629912797255
Cs6ScMn3(I7Cl2)2,0.8400000000000001,1.3586471,-0.014290306830262,0.365,0.0300028783824193
Cs6ScNi3(Br2Cl)6,0.8400000000000001,1.012477,-0.0091184730866986,0.365,0.0218563992150374
Cs6ScNi3(I2Br)6,0.76,0.9557083,-0.0208983539235985,0.365,0.0355139477328868
Cs6ScNi3(I4Br5)2,0.8400000000000001,0.9463681,-0.0171678507191039,0.365,0.0210813192250105
Cs6ScNi3(I5Br4)2,0.8,0.97646415,-0.0146520997878751,0.365,0.0329419080316428
Cs6ScNi3(I7Br2)2,0.8400000000000001,0.9569256,-0.0282907548923863,0.365,0.0374422094758663
Cs6ScNi3(IBr2)6,0.8,0.9679111,-0.010883674748277,0.365,0.0255792438069669
Cs6ScV3(I2Br)6,0.5599999999999999,1.1168061,-0.0085450964969966,0.365,0.0281159171230984
Cs6ScV3(I4Br5)2,0.64,1.025791,-0.0083566409395994,0.365,0.0244268211734011
Cs6ScV3(I7Br2)2,0.56,1.0765464,-0.0019769567495226,0.365,0.033618414929589
Cs6ScV3(IBr2)6,0.72,0.987096,-0.0100664853026724,0.365,0.0216480802626069
Cs6Sn(PbBr6)3,0.8400000000000001,0.99429405,-0.0103439698663925,0.4,0.0094525832349967
Cs6SrFe3(Br2Cl)6,0.76,0.91140145,-0.0299446516773771,0.26,0.0364216070005694
Cs6SrIn3(Br7Cl2)2,0.8,2.0772042,-0.0327921610957149,0.38,0.0081182575917672
Cs6SrIn3(Br8Cl)2,0.64,1.8462845,-0.0384330836011872,0.38,0.0132413451635398
Cs6SrMn3(I2Br)6,0.8800000000000001,1.4514604,-0.0188852358280642,0.26,0.0187453038207822
Cs6SrMn3(I7Br2)2,0.7200000000000001,1.2174517,-0.0222505136311403,0.26,0.019441287511018
Cs6Ti3Ga(I2Br)6,0.5599999999999999,1.1592128,-0.0140796276805319,0.35,0.0199585955246601
Cs6Ti3Ga(I5Br4)2,0.5599999999999999,1.2303865,-0.018432865475793,0.35,0.0246757343991551
Cs6Ti3Ga(I7Br2)2,0.5599999999999999,1.1429039,-0.0186688577110245,0.35,0.0330564646902431
Cs6Ti3In(I4Br5)2,0.6799999999999999,1.2194433,-0.0046408400727233,0.38,0.0233794580973545
