structure,gap_class,band_gap,stability,coverage_score,mlip_stability
Cs2K4NbAg3(Cl2O)6,0.76,1.0410944,0.4463067851442668,0.2357142857142857,0.0853047465239551
Cs2K4Ni3Ge(SI2)6,0.8800000000000001,0.8300358,0.2560645679857977,0.1328571428571428,0.09445162953731406
Cs2K4NiAg3(Cl2O)6,0.72,0.9596838,0.5316705812654283,0.2285714285714285,0.09673970300352729
Cs2K4NiMo3(I2O)6,0.92,1.1888154,0.83418460006048,0.2128571428571428,0.023181715662678813
Cs2K4NiMo3(I7O2)2,0.4399999999999999,1.1091921,0.8060735239989698,0.2128571428571428,0.11350054553818753
Cs2K4Sc3Cu(Br2Cl)6,0.8400000000000001,1.8240551,-0.0270479769925922,0.2128571428571428,0.015575863967076905
Cs2K4Sc3Cu(Br5Cl4)2,0.8400000000000001,1.7446276,-0.0220952897405866,0.2128571428571428,0.015756708495765166
Cs2K4ScCu3(Br7Cl2)2,0.6799999999999999,0.9075241,-0.023563732126582,0.2128571428571428,0.03486624620824483
Cs2K4ScFe3(Br7Cl2)2,0.76,0.96797276,-0.0168565714623147,0.1899999999999999,0.01678228634140373
Cs2K4ScMn3(Br4Cl5)2,0.8400000000000001,1.429991,-0.0151937947029618,0.2128571428571428,0.009848939574632207
Cs2K4ScMn3(Br5Cl4)2,0.8400000000000001,1.4451662,-0.0138266323546432,0.2128571428571428,0.011302287834469526
Cs2K4SiNi3(SI2)6,0.8,0.85383356,0.2847912962725001,0.1285714285714285,0.10709231522692907
Cs2K4Sr3Si(I2O)6,0.52,1.5097469,0.8656015179762104,0.1442857142857142,0.2802107565503358
Cs2K4TeMo3(I2O)6,0.8,1.0665154,0.8459350080364756,0.1828571428571428,0.07019141960777733
Cs2K4TiAg3(Cl2O)6,0.8,1.1263838,0.4150810277991856,0.2057142857142857,0.09174036103113253
Cs2K4TiCr3(I2O)6,0.72,0.9941228,0.8450353119235604,0.1899999999999999,0.028647319005716217
Cs2K4V3Se(I7O2)2,0.48,1.0153091,0.5646972683625316,0.1942857142857142,0.08696426754666399
Cs2K4VCu3(Br7Cl2)2,0.64,0.75306964,-0.0176747937437324,0.2285714285714285,0.023291631674743414
Cs2K4VFe3(Br7Cl2)2,0.8,0.820274,-0.009433448783144,0.2128571428571428,0.015376670713860787
Cs2K4VMo3(I2O)6,0.6799999999999999,1.2470826,0.9619219348074614,0.2128571428571428,0.0560504113429403
Cs2K4VMo3(I7O2)2,0.72,1.1579182,0.6266059295286054,0.2128571428571428,0.04603293794090087
Cs2K4Y3Ag(Br2Cl)6,0.8400000000000001,2.3081996,-0.006216435142182,0.2128571428571428,0.014640995632329266
Cs2K4Y3Cu(Br2Cl)6,0.7200000000000001,2.0299125,-0.0182859358181706,0.1857142857142857,0.02021038728802839
Cs2K4Y3Cu(Br7Cl2)2,0.76,1.9513165,-0.018834014065747,0.1857142857142857,0.017442589695001433
Cs2K4Y3Si(I2O)6,0.72,1.5831845,0.6984178317828214,0.1628571428571428,0.13489516226781986
Cs2K4YCu3(Br7Cl2)2,0.6799999999999999,0.9286564,-0.0170575636895922,0.1857142857142857,0.033223535207788556
Cs2K4YFe3(Br7Cl2)2,0.6799999999999999,0.977775,-0.0169700559684788,0.1714285714285714,0.018316032665653393
Cs2K4YMn3(Br2Cl)6,0.76,1.3611962,-0.0063150924826063,0.1828571428571428,0.01425708307175618
Cs2K4YMn3(Br5Cl4)2,0.8,1.4786088,-0.0116245243185535,0.1828571428571428,0.009395820705185359
Cs2K4YMn3(IBr2)6,0.76,1.4231387,-0.0054565440623326,0.1785714285714285,0.020278200467839846
Cs2K4ZnCo3(SI2)6,0.72,0.7847698,0.3173708719054295,0.1128571428571428,0.09352613479653475
Cs2K4ZrAg3(Cl2O)6,0.8,1.1753256,0.4282054083724558,0.1942857142857142,0.08625310624168336
Cs2KAg2(Cl2O)3,0.8,1.017651,0.4134869772151996,0.44,0.10212716400570164
Cs2KAgMo(Cl2O)3,0.92,0.97444326,0.6883677215188044,0.2628571428571428,0.03152676743974549
Cs2KBa2(SBr2)3,0.64,1.850749,0.4519325827496809,0.185,0.28209924241668183
Cs2KBa2(SCl2)3,0.6400000000000001,1.7944119,0.5487102048739441,0.185,0.2920983314090267
Cs2KBa2(SI2)3,0.4,1.6432323,0.3562290056731874,0.1549999999999999,0.21691757005313803
Cs2KBaCa(SBr2)3,0.76,1.9695632,0.4435261831631927,0.1085714285714285,0.190203661231691
Cs2KBaCa(SCl2)3,0.76,2.0942903,0.5565588764153178,0.1128571428571428,0.2501760583614435
Cs2KBaMo(Cl2O)3,0.76,1.4583759,1.0175423058109268,0.1714285714285714,0.10173215109717187
Cs2KBaSr(SBr2)3,0.68,1.9344156,0.4481161978159258,0.0928571428571428,0.1934325174860253
Cs2KBaSr(SCl2)3,0.76,1.8809321,0.5536265971108212,0.1014285714285714,0.25270903314509613
Cs2KBaSr(SI2)3,0.4,1.7143056,0.3335518648069064,0.0885714285714285,0.18677827751089593
Cs2KCa2(SCl2)3,0.76,2.0984855,0.5399314233455821,0.23,0.12214285116711637
Cs2KCo2(SI2)3,0.64,0.8028656,0.3354962200027729,0.245,0.09511043258344962
Cs2KCoCuBr7Cl2,0.72,0.7633306,0.0048195797585484,0.2285714285714285,0.019677423380065204
Cs2KCrFeBr7Cl2,0.8,0.9326975,0.004569307558901,0.1785714285714285,0.011675080241216359
Cs2KCrSe(I2O)3,0.92,1.3706855,0.5347401351499159,0.1899999999999999,0.04637009530649281
Cs2KFe2(SI2)3,0.8400000000000001,0.94007844,0.2468189055997337,0.305,0.06592040963969033
Cs2KFeCu(Br2Cl)3,0.8,0.7985422,0.0079934955897087,0.2285714285714285,0.012891249633828596
Cs2KFeCuBr7Cl2,0.8400000000000001,0.8202853,-0.0229845955907272,0.2285714285714285,0.018356680457938923
Cs2KFeNiBr7Cl2,0.8,0.8785796,-0.0149135650195608,0.2171428571428571,0.025996152856374764
Cs2KGaSi(SI2)3,0.76,1.5615056,0.1848413989266212,0.1242857142857142,0.09275072537528402
Cs2KIn2Br9,0.72,1.6243713,-0.004110125753963,1.0,0.0019706569794020207
Cs2KInSi(SI2)3,0.8,1.5383419,0.302186864627735,0.1357142857142857,0.0815529820194969
Cs2KMn2(Br2Cl)3,0.76,1.1996614,-0.0186722680490685,0.38,0.011501997682430435
Cs2KMn2(IBr2)3,0.76,1.0773302,-0.007295349667006,0.38,0.019332909152745915
Cs2KMn2Br4Cl5,0.8400000000000001,1.2072922,-0.0138234381813426,0.38,0.013750329427340863
Cs2KMn2Br5Cl4,0.8400000000000001,1.1867138,-0.0160650048438573,0.38,0.010713702777002749
Cs2KMnCoBr8Cl,0.72,0.96731234,0.0020345278124418,0.2128571428571428,0.027419136147023
Cs2KMnCuBr7Cl2,0.6,0.8842637,-0.0076843305701737,0.2242857142857142,0.019013983064719114
Cs2KMnFe(Br2Cl)3,0.8400000000000001,0.9467719,-0.0049740783026586,0.2128571428571428,0.014282813270903071
Cs2KMnFeBr7Cl2,0.72,1.0248978,-0.0176149747460121,0.2128571428571428,0.016790448177435302
Cs2KMnNiBr7Cl2,0.8400000000000001,1.0068684,-0.004694054678981,0.22,0.01661795375922784
Cs2KMoSe(I2O)3,0.76,1.1152751,0.965445375878295,0.1714285714285714,0.09059316306179703
Cs2KNbAg(Cl2O)3,0.76,1.0968518,0.3308805166452708,0.2357142857142857,0.07196999545228293
Cs2KNbZn(Cl2O)3,0.8,1.2218235,0.4012728414550166,0.1671428571428571,0.06558903165812452
Cs2KNiMoI7O2,0.8800000000000001,1.0151429,0.7769385322390691,0.2128571428571428,0.08373857721829299
Cs2KScCu(I2Br)3,0.76,1.3940386,-0.0420135995251558,0.22,0.02526756922234434
Cs2KScCu(IBr2)3,0.8,1.3722608,-0.0082092968846396,0.22,0.019892623246422797
Cs2KScCuI2Br7,0.6799999999999999,1.3318893,-0.0162299255796147,0.22,0.02397215800332886
Cs2KScCuI4Br5,0.8,1.5091722,-0.0097076878682387,0.22,0.021282120541398986
Cs2KScCuI5Br4,0.76,1.346861,-0.0175144019680626,0.22,0.025579438755974505
Cs2KScCuI7Br2,0.8,1.2741402,-0.0514510640488927,0.22,0.03529629190650316
Cs2KScCuI8Cl,0.72,1.283078,-0.0394996153312008,0.2242857142857142,0.04248029877339321
Cs2KScFe(Br2Cl)3,0.8,1.3033516,-0.0083183459084037,0.1899999999999999,0.01133857471738341
Cs2KScFeBr7Cl2,0.6799999999999999,1.1379516,-0.009685222766294,0.1899999999999999,0.010173771235041169
Cs2KScFeBr8Cl,0.4800000000000001,1.1096897,-0.0161370744582738,0.1899999999999999,0.015628831075204196
Cs2KScMn(Br2Cl)3,0.76,1.6670215,-0.0078031693330731,0.2128571428571428,0.014305289684717261
Cs2KScMn(I2Br)3,0.76,1.482194,-0.0308447278776566,0.2085714285714285,0.025427464471797466
Cs2KScMnI4Br5,0.8400000000000001,1.5979675,-0.0194523859358297,0.2085714285714285,0.01841205305268151
Cs2KScMnI5Br4,0.76,1.6183485,-0.0224233858298239,0.2085714285714285,0.024172770178642108
Cs2KScMnI7Br2,0.8,1.4028858,-0.030798198355586,0.2085714285714285,0.0304179476335326
Cs2KScNiBr7Cl2,0.8,1.1706417,-0.0105264782661993,0.2128571428571428,0.016887991712706652
Cs2KScZnBr5Cl4,0.72,2.7317796,-0.0129725505929396,0.1742857142857143,0.038771477646735025
Cs2KSiSn(I2O)3,0.92,1.6424239,0.6645716327315501,0.1857142857142857,0.07757686999312521
Cs2KSiSn(SI2)3,0.8800000000000001,1.2847211,0.2464121564302769,0.1514285714285714,0.07308102359393921
Cs2KSr2(SCl2)3,0.72,1.8607681,0.5691424117401231,0.17,0.2837044722782589
Cs2KSrCa(SCl2)3,0.72,2.3548343,0.5599646620965171,0.1042857142857142,0.11133383978220358
Cs2KTiAg(Cl2O)3,0.8,1.2919427,0.374415206550845,0.2057142857142857,0.08523615221012125
Cs2KYCu(BrCl2)3,0.76,1.1775417,0.0023068702436785,0.1857142857142857,0.014818856366267369
Cs2KYCu(I2Br)3,0.76,1.3643202,-0.0440771049779893,0.1857142857142857,0.02901914208808792
Cs2KYCu(IBr2)3,0.8,1.4224772,-0.0105269033851169,0.1857142857142857,0.020839932246582604
Cs2KYCuI2Br7,0.68,1.5277504,-0.018317273119681,0.1857142857142857,0.01812209835103952
Cs2KYCuI4Br5,0.8400000000000001,1.4661582,-0.0115765165664274,0.1857142857142857,0.020908877920357054
Cs2KYCuI5Br4,0.8400000000000001,1.4729053,-0.0175326087380602,0.1857142857142857,0.0235393624871783
Cs2KYCuI7Br2,0.64,1.4326446,-0.0565540892436828,0.1857142857142857,0.030956174975905873
Cs2KYCuI8Cl,0.64,1.3013042,-0.0457383193890992,0.1857142857142857,0.03830086714770755
Cs2KYFe(Br2Cl)3,0.72,1.2175521,-0.0089636418499947,0.1714285714285714,0.010259985875399625
Cs2KYFeBr7Cl2,0.64,1.1442426,-0.0240605298525118,0.1714285714285714,0.009945281335468714
Cs2KYFeBr8Cl,0.64,1.0965769,-0.0291053957068323,0.1714285714285714,0.01458117607745671
Cs2KYMn(I2Br)3,0.8,1.5992146,-0.0412170486651528,0.1785714285714285,0.01968183568744161
Cs2KYMnBr8Cl,0.6799999999999999,1.7894573,-0.0302774065921345,0.1828571428571428,0.01479432233428755
Cs2KYMnI4Br5,0.8400000000000001,1.4976594,-0.0264962455738899,0.1785714285714285,0.01898297774975805
Cs2KYMnI5Br4,0.8,1.6061661,-0.0325953654072974,0.1785714285714285,0.017309915226160693
Cs2KYMnI7Br2,0.7600000000000001,1.3542283,-0.0462316765584149,0.1785714285714285,0.02763462209664061
Cs2KYNiBr7Cl2,0.7200000000000001,1.1443584,-0.0074377195377912,0.1671428571428571,0.016775304476993033
Cs2KYZnBr4Cl5,0.8,2.8935387,-0.012511124900874,0.1514285714285714,0.03685532166544394
Cs2KYZnBr5Cl4,0.6799999999999999,2.8004937,-0.0193551021895703,0.1514285714285714,0.04079975427294261
Cs2KZrAg(Cl2O)3,0.8,1.2631681,0.3701139607422123,0.1942857142857142,0.09232801028101008
Cs2KZrZn(Cl2O)3,0.8,1.8549106,0.4160450398367017,0.1485714285714285,0.09172521603927528
Cs2Rb4Ag3Mo(Cl2O)6,0.68,1.1854887,0.6002800127208273,0.2399999999999999,0.07765700260245811
Cs2Rb4Ba3Ag(SCl2)6,0.8,1.7617943,0.5059715732084631,0.1285714285714285,0.2447167670558757
Cs2Rb4Ba3Ca(SBr2)6,0.64,1.7876093,0.4348507414457221,0.0971428571428571,0.20178973274268042
Cs2Rb4Ba3Ca(SCl2)6,0.72,1.7898958,0.5303413245262842,0.1128571428571428,0.2841242509038996
Cs2Rb4Ba3Ca(SI2)6,0.36,1.3995364,0.3241308189689176,0.0885714285714285,0.2247380394421096
Cs2Rb4Ba3Cu(SCl2)6,0.8,1.5826055,0.4781615549570528,0.1285714285714285,0.20549325728609255
Cs2Rb4Ba3Sb(SCl2)6,0.72,1.6471024,0.3858881272841872,0.1285714285714285,0.2158721385535665
Cs2Rb4Ba3Se(SCl2)6,0.76,1.7898086,0.3854554935345837,0.1085714285714285,0.23788775929346048
Cs2Rb4Ba3Se(SI2)6,0.4,1.2051235,0.2750001265856583,0.1085714285714285,0.2379556288595315
Cs2Rb4Ba3Si(SCl2)6,0.72,1.8991473,0.4287675151971879,0.1171428571428571,0.23702515448116726
Cs2Rb4Ba3Sr(SBr2)6,0.6799999999999999,1.9918445,0.4423137014517944,0.0885714285714285,0.24940457233319724
Cs2Rb4Ba3Sr(SCl2)6,0.6799999999999999,1.9526179,0.5432941103132969,0.0971428571428571,0.28804850530706116
Cs2Rb4Ba3Sr(SI2)6,0.36,1.3620725,0.3109714214543928,0.0885714285714285,0.23705055903888825
Cs2Rb4Ba3Te(SCl2)6,0.8,1.6364206,0.3576169369936364,0.1171428571428571,0.2071352189680988
Cs2Rb4Ba3Zn(SCl2)6,0.8,1.9063032,0.5259090186241964,0.1171428571428571,0.2494974563645119
Cs2Rb4BaCa3(SBr2)6,0.6799999999999999,1.7073377,0.4282591653455314,0.0971428571428571,0.1361871255420069
Cs2Rb4BaCa3(SCl2)6,0.64,1.6966612,0.5155876919347466,0.1128571428571428,0.1255165216848574
Cs2Rb4BaSi3(SI2)6,0.8,1.6280937,0.3118722984850774,0.1085714285714285,0.06833832398413203
Cs2Rb4BaSr3(SBr2)6,0.76,1.8093383,0.4421851394799601,0.0885714285714285,0.21219147568223942
Cs2Rb4BaSr3(SCl2)6,0.52,1.4858648,0.4664875771801307,0.0971428571428571,0.19667792586506092
Cs2Rb4BaSr3(SI2)6,0.4800000000000001,1.6909643,0.3264684385467884,0.0885714285714285,0.17760629071259643
Cs2Rb4Ca3Ag(SCl2)6,0.8400000000000001,1.3875566,0.4527511473615337,0.14,0.07685270193431552
Cs2Rb4Ca3Bi(Cl2O)6,0.56,1.3450577,0.5434578765675968,0.1899999999999999,0.17061547384307577
Cs2Rb4Ca3CrBr18,0.8,2.24072,-0.0221887727988494,0.185,-0.00263381544879064
Cs2Rb4Ca3Cu(Cl2O)6,0.64,1.6326158,0.5324283710496891,0.1557142857142857,0.10101108056357676
Cs2Rb4Ca3Si(SCl2)6,0.8400000000000001,1.8820503,0.3597418673507946,0.1328571428571428,0.07075320119706686
Cs2Rb4Ca3Te(Cl2O)6,0.56,1.1648389,0.451852367010332,0.1828571428571428,0.16248867904023434
Cs2Rb4Ca3Zn(SCl2)6,0.92,1.7638092,0.3820299387955739,0.1328571428571428,0.0689133749938556
Cs2Rb4CaFe3(Br7Cl2)2,0.6799999999999999,0.9240632,-0.0269854684173662,0.1442857142857142,0.037939123036615625
Cs2Rb4CaFe3(Br8Cl)2,0.56,0.8970213,-0.0416706176261889,0.1442857142857142,0.042810128870763436
Cs2Rb4CaGe3(SI2)6,0.8,1.0013654,0.0989622538471827,0.1171428571428571,0.08952182318098655
Cs2Rb4CaIn3(SBr2)6,0.64,1.2970676,0.1787295022328743,0.1557142857142857,0.0946532367917822
Cs2Rb4CaMo3(Cl2O)6,0.8800000000000001,1.2636793,0.8542900173719647,0.1828571428571428,0.02001789824137399
Cs2Rb4CaSc3(Br2Cl)6,0.72,3.543995,-0.0127438094265786,0.1928571428571428,0.03668577213423634
Cs2Rb4CaSc3(Br7Cl2)2,0.76,3.2967734,-0.0174600604768615,0.1928571428571428,0.04104337801312124
Cs2Rb4CaSi3(SI2)6,0.8400000000000001,1.666589,0.2013855737657884,0.1128571428571428,0.06440279317694816
Cs2Rb4CaY3(Br7Cl2)2,0.8400000000000001,4.1612043,-0.009410409098673,0.1928571428571428,0.038024902302548916
Cs2Rb4Co3Ge(SI2)6,0.64,0.85781014,0.2886812549506403,0.1171428571428571,0.08663850748243446
Cs2Rb4Co3Ni(SI2)6,0.64,0.8420026,0.3333996868258371,0.1171428571428571,0.08196654821270659
Cs2Rb4Co3Se(SI2)6,0.76,0.81351644,0.3007314124873712,0.1171428571428571,0.07994574912705465
Cs2Rb4Co3Si(SI2)6,0.6799999999999999,0.9470156,0.2779836273846819,0.1171428571428571,0.08497174001026057
Cs2Rb4CoMo3(Br2O)6,0.8,1.2692273,1.0735091428310313,0.1671428571428571,0.05074187738513547
Cs2Rb4CoMo3(I2O)6,0.64,1.0818856,1.2002401109530123,0.2128571428571428,0.10185101455670637
Cs2Rb4CoNi3(Br7Cl2)2,0.76,0.85196817,-0.0180552022857749,0.2128571428571428,0.032248966909377286
Cs2Rb4Cr3Te(I2O)6,0.72,1.0514694,0.8169357390839643,0.1942857142857142,0.07865072392891427
Cs2Rb4CrAg3(Cl2O)6,0.8400000000000001,1.0957999,0.4771386345837474,0.2399999999999999,0.06476287096926546
Cs2Rb4CrFe3(Br2Cl)6,0.8799999999999999,0.87803096,-0.0062151660995672,0.1785714285714285,0.008591784684703728
Cs2Rb4CrFe3(Br7Cl2)2,0.8,0.9020624,-0.0191457988603862,0.1785714285714285,0.013189830478833533
Cs2Rb4Cu3AgBr18,0.48,0.90149707,-0.0077100621789778,0.38,0.01673567409763711
Cs2Rb4CuNi3(Br7Cl2)2,0.8400000000000001,0.7322372,-0.0290420811698384,0.2242857142857142,0.026018952125279094
Cs2Rb4Fe3Ag(Br2Cl)6,0.8800000000000001,0.8268927,-0.0109321886910118,0.2057142857142857,0.012467062216414467
Cs2Rb4Fe3Ag(Br7Cl2)2,0.8400000000000001,0.82469434,-0.0219871214397382,0.2057142857142857,0.013593685767966608
Cs2Rb4Fe3Co(Br7Cl2)2,0.8400000000000001,0.8192736,-0.0158822676162404,0.1714285714285714,0.02195325421583966
Cs2Rb4Fe3Co(SI2)6,0.8400000000000001,0.797887,0.2839375182975675,0.1128571428571428,0.07398030686199816
Cs2Rb4Fe3Cu(Br2Cl)6,0.8,0.79596674,-0.0184824662785088,0.2171428571428571,0.015255638727440728
Cs2Rb4Fe3Cu(Br7Cl2)2,0.8,0.772941,-0.0306010692512266,0.2171428571428571,0.01664293483901168
Cs2Rb4Fe3Ge(Br7Cl2)2,0.72,0.88468,-0.0187620373688712,0.2042857142857142,0.026139272989505316
Cs2Rb4Fe3Ni(Br2Cl)6,0.8,0.8402917,-0.0154554457650599,0.2057142857142857,0.023421951984468826
Cs2Rb4Fe3Ni(Br7Cl2)2,0.72,0.8024311,-0.0280504262955947,0.2057142857142857,0.025013439168801166
Cs2Rb4Fe3Sb(Br7Cl2)2,0.6000000000000001,0.87064075,-0.018820307553887,0.1899999999999999,0.020926799099778775
Cs2Rb4Fe3Te(Br7Cl2)2,0.6799999999999999,0.96006405,0.0013090925767589,0.1671428571428571,0.017085311283795777
Cs2Rb4FeCo3(SI2)6,0.6000000000000001,0.8242216,0.3212354859329297,0.1128571428571428,0.07679954661510857
Cs2Rb4FeCu3(Br7Cl2)2,0.76,0.81333846,-0.0113950415313461,0.2171428571428571,0.024714758686608378
Cs2Rb4FeMo3(Br8O)2,0.72,1.105721,0.4046304501691822,0.1899999999999999,0.0333644641366539
Cs2Rb4FeMo3(I2O)6,0.92,1.0554044,0.8242987981798046,0.1899999999999999,0.031256098882399434
Cs2Rb4FeMo3(I7O2)2,0.8,1.0657785,0.7977356667716453,0.1899999999999999,0.06366986271306176
Cs2Rb4GaFe3(SI2)6,0.76,0.93608654,0.2514315204926766,0.1171428571428571,0.07876099432210477
Cs2Rb4GaNi3(SI2)6,0.8,0.903402,0.2793376437138029,0.1214285714285714,0.10144441774603777
Cs2Rb4In3Cu(SBr2)6,0.76,1.0545712,0.208354777317671,0.1557142857142857,0.08262211659774502
Cs2Rb4In3Si(SI2)6,0.8400000000000001,1.2951391,0.1959211378407547,0.1285714285714285,0.09417198685386491
Cs2Rb4InFe3(Br7Cl2)2,0.72,1.0322568,-0.0214372940092459,0.1942857142857142,0.02361183363719729
Cs2Rb4InSi3(SI2)6,0.92,1.6152502,0.2825104441073588,0.1285714285714285,0.07355218201670818
Cs2Rb4Mn3Ag(Br7Cl2)2,0.72,1.0765305,0.0019637757368669,0.2357142857142857,0.01477323638005466
Cs2Rb4Mn3Co(Br2Cl)6,0.8,0.9765401,-0.0090695028201663,0.2242857142857142,0.014026467554569192
Cs2Rb4Mn3Co(Br5Cl4)2,0.76,0.99060506,-0.0047000997688864,0.2242857142857142,0.0164161152179652
Cs2Rb4Mn3Co(Br7Cl2)2,0.76,0.976781,-0.0150615027068536,0.2242857142857142,0.017488186336895275
Cs2Rb4Mn3Co(I2Br7)2,0.72,0.9400145,-0.0035482022190032,0.1628571428571428,0.0163679118793531
Cs2Rb4Mn3Cr(Br2Cl)6,0.8400000000000001,0.98694694,-0.0098942328315387,0.2357142857142857,0.007988804356914687
Cs2Rb4Mn3Cr(Br5Cl4)2,0.76,0.9595032,-0.0072042436710739,0.2357142857142857,0.009613838602435691
Cs2Rb4Mn3Cr(Br7Cl2)2,0.72,1.0595276,-0.0154989416573416,0.2357142857142857,0.010940236774195455
Cs2Rb4Mn3Cu(Br2Cl)6,0.8,0.92113435,-0.0158775653487459,0.2357142857142857,0.010667301491055431
Cs2Rb4Mn3Cu(Br7Cl2)2,0.76,0.9002466,-0.0208300751661485,0.2357142857142857,0.013084621748464663
Cs2Rb4Mn3Fe(Br2Cl)6,0.8400000000000001,1.0249958,-0.0135667149867813,0.2128571428571428,0.012060380359838833
Cs2Rb4Mn3Fe(Br5Cl4)2,0.8,1.0019473,-0.0104536336961551,0.2128571428571428,0.014031496506293673
Cs2Rb4Mn3Fe(Br7Cl2)2,0.64,1.0433542,-0.0197648701494475,0.2128571428571428,0.016912671078825763
